t,Mz_kin,conv,cupC,wallFlux
48.842155,1.4044775e-08,0.33312237,33.343882,8.4119518e-09
48.843221,1.4043786e-08,0.32901021,33.549489,8.3929997e-09
48.844456,1.4044348e-08,0.32762701,33.618649,8.3723612e-09
48.84587,1.4047133e-08,0.33021409,33.489295,8.3551834e-09
48.847459,1.4052535e-08,0.34205969,32.897015,8.3587817e-09
48.848443,1.4055368e-08,0.35591202,32.204399,8.3808172e-09
48.849212,1.4056323e-08,0.36630955,31.684522,8.4049236e-09
48.849934,1.4056009e-08,0.37128289,31.435856,8.4260768e-09
48.850619,1.4054793e-08,0.36999582,31.500209,8.439506e-09
48.851304,1.4052969e-08,0.36370406,31.814797,8.4445057e-09
48.852012,1.4050774e-08,0.35465796,32.267102,8.4418959e-09
48.852799,1.404839e-08,0.34512698,32.743651,8.4333279e-09
48.853681,1.4046207e-08,0.3370886,33.14557,8.4201324e-09
48.854676,1.4044673e-08,0.33135611,33.432195,8.4032831e-09
48.855812,1.4044312e-08,0.32809452,33.595274,8.38399e-09
48.857122,1.4045769e-08,0.3281523,33.592385,8.3650604e-09
48.858611,1.404962e-08,0.33458712,33.270644,8.3556971e-09
48.860053,1.4054638e-08,0.35214049,32.392975,8.375889e-09
48.860779,1.4056035e-08,0.36360385,31.819807,8.3966167e-09
48.861544,1.4056188e-08,0.37196536,31.401732,8.4200769e-09
48.862219,1.4055265e-08,0.3730594,31.34703,8.4360634e-09
48.862898,1.4053607e-08,0.36823291,31.588355,8.4443407e-09
48.863583,1.4051501e-08,0.35945178,32.027411,8.4443159e-09
48.864328,1.4049114e-08,0.34930672,32.534664,8.4376051e-09
48.865161,1.4046755e-08,0.34027824,32.986088,8.4257451e-09
48.866097,1.4044839e-08,0.33368709,33.315646,8.409872e-09
48.867168,1.4043862e-08,0.32966254,33.516873,8.390804e-09
48.86841,1.404447e-08,0.32830737,33.584632,8.370032e-09
48.869825,1.4047302e-08,0.33110107,33.444947,8.3530258e-09
48.871412,1.4052722e-08,0.34360964,32.819518,8.3570912e-09
48.872379,1.4055461e-08,0.35767349,32.116326,8.3783779e-09
48.873153,1.405639e-08,0.36831151,31.584424,8.4019715e-09
48.873873,1.4056055e-08,0.37327935,31.336033,8.4227645e-09
48.874555,1.4054826e-08,0.37179374,31.410313,8.4361731e-09
48.875237,1.4052992e-08,0.36515008,31.742496,8.4413713e-09
48.875946,1.4050779e-08,0.35557005,32.221497,8.438829e-09
48.876731,1.4048387e-08,0.34553789,32.723105,8.430306e-09
48.877611,1.4046193e-08,0.33714101,33.14295,8.4170925e-09
48.878606,1.404465e-08,0.33130864,33.434568,8.4001568e-09
48.879741,1.4044283e-08,0.32843094,33.578453,8.3808274e-09
48.881048,1.4045724e-08,0.32904314,33.547843,8.3618637e-09
48.882535,1.4049556e-08,0.3356549,33.217255,8.3522869e-09
48.884022,1.4054855e-08,0.35365397,32.317302,8.3746099e-09
48.884742,1.4056291e-08,0.36481457,31.759272,8.3967467e-09
48.885506,1.4056469e-08,0.37275814,31.362093,8.4215908e-09
48.886179,1.4055551e-08,0.37345563,31.327218,8.4381482e-09
48.886857,1.4053885e-08,0.36829614,31.585193,8.4465489e-09
48.887542,1.4051764e-08,0.35930024,32.034988,8.4463981e-09
48.888287,1.4049362e-08,0.34897568,32.551216,8.4395181e-09
48.889121,1.4046984e-08,0.33975795,33.012102,8.4274502e-09
48.89006,1.4045056e-08,0.33290697,33.354652,8.4112639e-09
48.891128,1.404407e-08,0.32880575,33.559713,8.3920031e-09
48.892365,1.4044641e-08,0.32775415,33.612293,8.3710842e-09
48.893781,1.4047439e-08,0.33103681,33.448159,8.3538127e-09
48.895367,1.4052817e-08,0.3437591,32.812045,8.3581341e-09
48.896344,1.4055602e-08,0.35795416,32.102292,8.3809582e-09
48.897112,1.4056526e-08,0.3682807,31.585965,8.4053893e-09
48.897832,1.4056187e-08,0.37285674,31.357163,8.4263619e-09
48.898513,1.405495e-08,0.37106338,31.446831,8.4394316e-09
48.899194,1.4053105e-08,0.36427199,31.7864,8.4441204e-09
48.899904,1.4050879e-08,0.35476258,32.261871,8.4412306e-09
48.900692,1.4048477e-08,0.34494475,32.752763,8.4324891e-09
48.901571,1.4046285e-08,0.33685719,33.157141,8.4191922e-09
48.902565,1.4044736e-08,0.33123792,33.438104,8.4021912e-09
48.903698,1.4044355e-08,0.32820828,33.589586,8.3827591e-09
48.905017,1.4045827e-08,0.32847907,33.576046,8.363356e-09
48.906525,1.404981e-08,0.33500893,33.249553,8.3535876e-09
48.907963,1.4054877e-08,0.35238068,32.380966,8.374485e-09
